brand,count,percentage,registeredUsers,appOpens,year,quarter,state
Gionee,38155,0.011627761688635635,3281371,70181789,2019,4,jharkhand
Others,327596,0.09983509941423874,3281371,70181789,2019,4,jharkhand
Xiaomi,1062496,0.2909837423690082,3651393,74014713,2020,1,jharkhand
Samsung,679288,0.18603530214359287,3651393,74014713,2020,1,jharkhand
Vivo,564210,0.15451911092561113,3651393,74014713,2020,1,jharkhand
Oppo,441507,0.1209146755772386,3651393,74014713,2020,1,jharkhand
Realme,281656,0.07713658869368485,3651393,74014713,2020,1,jharkhand
Motorola,76028,0.020821642589554178,3651393,74014713,2020,1,jharkhand
Lenovo,59716,0.016354306424972605,3651393,74014713,2020,1,jharkhand
Huawei,52664,0.014422988705954138,3651393,74014713,2020,1,jharkhand
Apple,43622,0.01194667350241401,3651393,74014713,2020,1,jharkhand
Gionee,37894,0.010377957124856185,3651393,74014713,2020,1,jharkhand
Others,352312,0.09648701194311322,3651393,74014713,2020,1,jharkhand
Xiaomi,1173662,0.2890056352629317,4061035,76339276,2020,2,jharkhand
Samsung,747993,0.1841877747914017,4061035,76339276,2020,2,jharkhand
Vivo,646094,0.15909589550447115,4061035,76339276,2020,2,jharkhand
Oppo,500447,0.12323139298233086,4061035,76339276,2020,2,jharkhand
Realme,324410,0.07988357647742508,4061035,76339276,2020,2,jharkhand
Motorola,80707,0.019873505153242953,4061035,76339276,2020,2,jharkhand
Lenovo,62936,0.015497527108237185,4061035,76339276,2020,2,jharkhand
Huawei,56895,0.01400997528955057,4061035,76339276,2020,2,jharkhand
Apple,46009,0.011329377855645174,4061035,76339276,2020,2,jharkhand
Gionee,40449,0.009960268749222796,4061035,76339276,2020,2,jharkhand
Others,381433,0.09392507082554077,4061035,76339276,2020,2,jharkhand
Xiaomi,1282150,0.286192471607872,4480027,99318784,2020,3,jharkhand
Samsung,820590,0.1831663068102045,4480027,99318784,2020,3,jharkhand
Vivo,738721,0.16489208658787102,4480027,99318784,2020,3,jharkhand
Oppo,558559,0.12467759680912638,4480027,99318784,2020,3,jharkhand
Realme,373131,0.08328766768593136,4480027,99318784,2020,3,jharkhand
Motorola,85215,0.01902109072110503,4480027,99318784,2020,3,jharkhand
Lenovo,66247,0.014787187666502903,4480027,99318784,2020,3,jharkhand
Huawei,60940,0.013602596591493757,4480027,99318784,2020,3,jharkhand
Apple,49073,0.010953728627081934,4480027,99318784,2020,3,jharkhand
Micromax,42087,0.009394363025044268,4480027,99318784,2020,3,jharkhand
Others,403314,0.09002490386776686,4480027,99318784,2020,3,jharkhand
Xiaomi,1396020,0.2838628709837334,4917938,126310835,2020,4,jharkhand
Samsung,897105,0.18241486574251242,4917938,126310835,2020,4,jharkhand
Vivo,825984,0.16795331702026337,4917938,126310835,2020,4,jharkhand
Oppo,619048,0.12587551937417674,4917938,126310835,2020,4,jharkhand
Realme,426528,0.08672903155753489,4917938,126310835,2020,4,jharkhand
Motorola,89524,0.018203564176693564,4917938,126310835,2020,4,jharkhand
Lenovo,69536,0.014139259177321877,4917938,126310835,2020,4,jharkhand
Huawei,65253,0.013268365725635419,4917938,126310835,2020,4,jharkhand
Apple,52483,0.01067174901350932,4917938,126310835,2020,4,jharkhand
Gionee,44265,0.009000723473943754,4917938,126310835,2020,4,jharkhand
Others,432192,0.08788073375467523,4917938,126310835,2020,4,jharkhand
Xiaomi,1499838,0.28229327453972286,5313049,141731331,2021,1,jharkhand
Samsung,957520,0.18022043463179052,5313049,141731331,2021,1,jharkhand
Vivo,914415,0.17210739069035502,5313049,141731331,2021,1,jharkhand
Oppo,671681,0.12642100609273507,5313049,141731331,2021,1,jharkhand
Realme,479676,0.09028262302869783,5313049,141731331,2021,1,jharkhand
Motorola,91888,0.01729477744323457,5313049,141731331,2021,1,jharkhand
Lenovo,69885,0.013153464234943062,5313049,141731331,2021,1,jharkhand
Huawei,68272,0.012849872079101848,5313049,141731331,2021,1,jharkhand
Apple,56181,0.010574154313276614,5313049,141731331,2021,1,jharkhand
Asus,45472,0.008558550843404606,5313049,141731331,2021,1,jharkhand
Others,458221,0.086244452102738,5313049,141731331,2021,1,jharkhand
Xiaomi,1595475,0.2798341069012855,5701503,184234107,2021,2,jharkhand
Samsung,1010689,0.17726711710929557,5701503,184234107,2021,2,jharkhand
Vivo,997874,0.1750194641658524,5701503,184234107,2021,2,jharkhand
Oppo,721124,0.12647963177428828,5701503,184234107,2021,2,jharkhand
Realme,562271,0.09861803107005293,5701503,184234107,2021,2,jharkhand
Motorola,91906,0.016119609162706747,5701503,184234107,2021,2,jharkhand
Lenovo,67445,0.011829336930981182,5701503,184234107,2021,2,jharkhand
Huawei,67061,0.011761986269234621,5701503,184234107,2021,2,jharkhand
Apple,60783,0.010660873106617676,5701503,184234107,2021,2,jharkhand
Tecno,51242,0.008987454711503265,5701503,184234107,2021,2,jharkhand
Others,475633,0.08342238879818181,5701503,184234107,2021,2,jharkhand
Xiaomi,1700564,0.27643163195159565,6151843,230475998,2021,3,jharkhand
Vivo,1106458,0.17985797101779094,6151843,230475998,2021,3,jharkhand
Samsung,1050011,0.17068234673739235,6151843,230475998,2021,3,jharkhand
Oppo,786674,0.12787615028536978,6151843,230475998,2021,3,jharkhand
Realme,657093,0.1068123812652566,6151843,230475998,2021,3,jharkhand
Motorola,91051,0.014800605282026865,6151843,230475998,2021,3,jharkhand
Huawei,70081,0.011391870696310032,6151843,230475998,2021,3,jharkhand
Apple,65816,0.010698582522343304,6151843,230475998,2021,3,jharkhand
Lenovo,64742,0.010524000693775832,6151843,230475998,2021,3,jharkhand
Tecno,62476,0.010155655792906289,6151843,230475998,2021,3,jharkhand
Others,496877,0.08076880375523238,6151843,230475998,2021,3,jharkhand
Xiaomi,1792304,0.2717178203922382,6596196,284960009,2021,4,jharkhand
Vivo,1201048,0.182081915091668,6596196,284960009,2021,4,jharkhand
Samsung,1090678,0.16534954388862913,6596196,284960009,2021,4,jharkhand
Oppo,850118,0.1288800393438885,6596196,284960009,2021,4,jharkhand
Realme,778246,0.11798406232925765,6596196,284960009,2021,4,jharkhand
Motorola,92683,0.014050977260226956,6596196,284960009,2021,4,jharkhand
Apple,77092,0.011687342219667215,6596196,284960009,2021,4,jharkhand
Infinix,74147,0.011240872769699385,6596196,284960009,2021,4,jharkhand
Tecno,72058,0.010924175085155141,6596196,284960009,2021,4,jharkhand
OnePlus,69097,0.010475279994712103,6596196,284960009,2021,4,jharkhand
Others,498725,0.07560797162485772,6596196,284960009,2021,4,jharkhand
Xiaomi,973827,0.2619389670616443,3717763,0,2018,1,karnataka
Samsung,757979,0.2038803979705,3717763,0,2018,1,karnataka
Vivo,448726,0.1206978497553502,3717763,0,2018,1,karnataka
Oppo,301454,0.081084781359113,3717763,0,2018,1,karnataka
OnePlus,224768,0.06045786135372266,3717763,0,2018,1,karnataka
Apple,216036,0.05810913713434665,3717763,0,2018,1,karnataka
Motorola,167951,0.04517528416953959,3717763,0,2018,1,karnataka
Realme,128929,0.034679187457619005,3717763,0,2018,1,karnataka
Lenovo,105467,0.028368403257550308,3717763,0,2018,1,karnataka
Huawei,71297,0.019177392426574798,3717763,0,2018,1,karnataka
Others,321329,0.08643073805403949,3717763,0,2018,1,karnataka
Xiaomi,1325344,0.26345304249040635,5030665,0,2018,2,karnataka
Samsung,1021480,0.2030506901175093,5030665,0,2018,2,karnataka
Vivo,654891,0.1301798072421837,5030665,0,2018,2,karnataka
Oppo,429165,0.0853097950270988,5030665,0,2018,2,karnataka
OnePlus,278125,0.05528593138282911,5030665,0,2018,2,karnataka
Apple,274418,0.05454905067222723,5030665,0,2018,2,karnataka
Motorola,220330,0.043797390603429166,5030665,0,2018,2,karnataka
Realme,169583,0.033709857444294146,5030665,0,2018,2,karnataka
Lenovo,136093,0.02705268587751321,5030665,0,2018,2,karnataka
Huawei,96736,0.019229266906065103,5030665,0,2018,2,karnataka
Others,424500,0.08438248223644389,5030665,0,2018,2,karnataka
Xiaomi,1687125,0.2647446925132704,6372649,0,2018,3,karnataka
Samsung,1283960,0.20147979278318953,6372649,0,2018,3,karnataka
Vivo,899331,0.14112357357199495,6372649,0,2018,3,karnataka
Oppo,572142,0.08978087448406463,6372649,0,2018,3,karnataka
OnePlus,328068,0.05148063230847957,6372649,0,2018,3,karnataka
Apple,326336,0.05120884580337,6372649,0,2018,3,karnataka
Motorola,264918,0.041571095473797476,6372649,0,2018,3,karnataka
Realme,212950,0.03341624495559068,6372649,0,2018,3,karnataka
Lenovo,155782,0.02444540723959534,6372649,0,2018,3,karnataka
Huawei,124800,0.01958369274692518,6372649,0,2018,3,karnataka
Others,517237,0.08116514811972227,6372649,0,2018,3,karnataka
Xiaomi,2192270,0.26362700795425387,8315802,0,2018,4,karnataka
Samsung,1679503,0.20196524640678074,8315802,0,2018,4,karnataka
Vivo,1259198,0.15142231621195407,8315802,0,2018,4,karnataka
Oppo,786990,0.0946378954188664,8315802,0,2018,4,karnataka
Apple,409721,0.049270172618347575,8315802,0,2018,4,karnataka
OnePlus,400426,0.04815242113749221,8315802,0,2018,4,karnataka
Motorola,326656,0.03928135855086497,8315802,0,2018,4,karnataka
Realme,271671,0.03266924825771465,8315802,0,2018,4,karnataka
Lenovo,191304,0.023004876739489467,8315802,0,2018,4,karnataka
Huawei,165469,0.01989814091292698,8315802,0,2018,4,karnataka
Others,632594,0.07607131579130913,8315802,0,2018,4,karnataka
Xiaomi,2696059,0.262615751496127,10266174,0,2019,1,karnataka
Samsung,2083753,0.20297269459878628,10266174,0,2019,1,karnataka
Vivo,1632251,0.158993116617739,10266174,0,2019,1,karnataka
Oppo,1014741,0.09884315227854115,10266174,0,2019,1,karnataka
Apple,483281,0.04707508366797602,10266174,0,2019,1,karnataka
OnePlus,462205,0.04502212800990905,10266174,0,2019,1,karnataka
Motorola,380185,0.03703278358617339,10266174,0,2019,1,karnataka
Realme,326719,0.03182480639817716,10266174,0,2019,1,karnataka
Lenovo,222143,0.02163834355427835,10266174,0,2019,1,karnataka
Huawei,207401,0.020202365555074365,10266174,0,2019,1,karnataka
Others,757436,0.07377977423721827,10266174,0,2019,1,karnataka
Xiaomi,3131468,0.26165150704536155,11968087,113024811,2019,2,karnataka
Samsung,2435855,0.20352918557493774,11968087,113024811,2019,2,karnataka
Vivo,1973047,0.16485901213786297,11968087,113024811,2019,2,karnataka
Oppo,1222575,0.10215291717047177,11968087,113024811,2019,2,karnataka
Apple,543779,0.04543574925549923,11968087,113024811,2019,2,karnataka
OnePlus,509568,0.04257723059666929,11968087,113024811,2019,2,karnataka
Motorola,425807,0.035578534815129605,11968087,113024811,2019,2,karnataka
Realme,377624,0.031552578118792085,11968087,113024811,2019,2,karnataka
Lenovo,248166,0.020735644719160215,11968087,113024811,2019,2,karnataka
Huawei,239690,0.020027427942326956,11968087,113024811,2019,2,karnataka
Others,860508,0.07190021262378858,11968087,113024811,2019,2,karnataka
Xiaomi,3553970,0.26064909800642827,13635075,445683660,2019,3,karnataka
Samsung,2769407,0.20310904047099118,13635075,445683660,2019,3,karnataka
Vivo,2325265,0.17053554894270842,13635075,445683660,2019,3,karnataka
Oppo,1434039,0.10517279882948939,13635075,445683660,2019,3,karnataka
Apple,599161,0.043942625911481965,13635075,445683660,2019,3,karnataka
OnePlus,553290,0.040578434662075565,13635075,445683660,2019,3,karnataka
Motorola,461794,0.03386809386820388,13635075,445683660,2019,3,karnataka
Realme,435781,0.03196029358107674,13635075,445683660,2019,3,karnataka
Huawei,273180,0.020035093316318392,13635075,445683660,2019,3,karnataka
Lenovo,260999,0.01914173556067715,13635075,445683660,2019,3,karnataka
Others,968189,0.07100723685054905,13635075,445683660,2019,3,karnataka
Xiaomi,3999086,0.2599270633956209,15385416,569674870,2019,4,karnataka
Samsung,3116527,0.20256371358434508,15385416,569674870,2019,4,karnataka
Vivo,2711261,0.1762227943657812,15385416,569674870,2019,4,karnataka
Oppo,1667783,0.10840025385078961,15385416,569674870,2019,4,karnataka
Apple,645777,0.041973320708390334,15385416,569674870,2019,4,karnataka
OnePlus,588307,0.038237965096296386,15385416,569674870,2019,4,karnataka
Realme,506808,0.03294080576046823,15385416,569674870,2019,4,karnataka
Motorola,498395,0.03239398921680116,15385416,569674870,2019,4,karnataka
Huawei,304839,0.019813503905256772,15385416,569674870,2019,4,karnataka
Lenovo,279895,0.018192228276440493,15385416,569674870,2019,4,karnataka
Others,1066738,0.06933436183980986,15385416,569674870,2019,4,karnataka
Xiaomi,4413738,0.2593725796234114,17016980,626488036,2020,1,karnataka
Samsung,3434923,0.2018526789124745,17016980,626488036,2020,1,karnataka
Vivo,3081057,0.18105780226573692,17016980,626488036,2020,1,karnataka
Oppo,1888027,0.11094959270093753,17016980,626488036,2020,1,karnataka
Apple,688203,0.040442134855891,17016980,626488036,2020,1,karnataka
OnePlus,616490,0.03622793233581987,17016980,626488036,2020,1,karnataka
Realme,577066,0.03391118753151264,17016980,626488036,2020,1,karnataka
Motorola,528879,0.03107948648937708,17016980,626488036,2020,1,karnataka
Huawei,332377,0.01953207913507567,17016980,626488036,2020,1,karnataka
Lenovo,299776,0.017616286791193266,17016980,626488036,2020,1,karnataka
Others,1156444,0.0679582393585701,17016980,626488036,2020,1,karnataka
Xiaomi,4835717,0.2592131936730697,18655366,490510075,2020,2,karnataka
Samsung,3760784,0.20159261415723498,18655366,490510075,2020,2,karnataka
Vivo,3448934,0.1848762441862572,18655366,490510075,2020,2,karnataka
Oppo,2113499,0.1132917467285284,18655366,490510075,2020,2,karnataka
Apple,721866,0.03869481842382508,18655366,490510075,2020,2,karnataka
Realme,645204,0.03458543777699135,18655366,490510075,2020,2,karnataka
OnePlus,636867,0.03413854222961908,18655366,490510075,2020,2,karnataka
Motorola,562359,0.030144624340256845,18655366,490510075,2020,2,karnataka
Huawei,357407,0.01915840193111194,18655366,490510075,2020,2,karnataka
Lenovo,316928,0.016988570473503443,18655366,490510075,2020,2,karnataka
Others,1255801,0.06731580607960197,18655366,490510075,2020,2,karnataka
Xiaomi,5287266,0.2580721462546766,20487550,693683212,2020,3,karnataka
Samsung,4123920,0.20128907556052333,20487550,693683212,2020,3,karnataka
Vivo,3885369,0.18964536999299575,20487550,693683212,2020,3,karnataka
Oppo,2361292,0.11525497192197212,20487550,693683212,2020,3,karnataka
Apple,764040,0.03729289251276995,20487550,693683212,2020,3,karnataka
Realme,730583,0.035659851958872585,20487550,693683212,2020,3,karnataka
OnePlus,665424,0.0324794326310369,20487550,693683212,2020,3,karnataka
Motorola,596112,0.029096304829030313,20487550,693683212,2020,3,karnataka
Huawei,384491,0.018767056090162073,20487550,693683212,2020,3,karnataka
Lenovo,336521,0.016425634104614752,20487550,693683212,2020,3,karnataka
Others,1352532,0.06601726414334559,20487550,693683212,2020,3,karnataka
Xiaomi,5759174,0.2571038931737251,22400182,935510690,2020,4,karnataka
Samsung,4507034,0.2012052402074233,22400182,935510690,2020,4,karnataka
Vivo,4315773,0.19266687208166433,22400182,935510690,2020,4,karnataka
Oppo,2613131,0.11665668609299693,22400182,935510690,2020,4,karnataka
Realme,827842,0.03695693186778572,22400182,935510690,2020,4,karnataka
Apple,817087,0.03647680184027076,22400182,935510690,2020,4,karnataka
OnePlus,698767,0.031194701900189917,22400182,935510690,2020,4,karnataka
Motorola,629773,0.028114637639997747,22400182,935510690,2020,4,karnataka
Huawei,412496,0.018414850379340666,22400182,935510690,2020,4,karnataka
Lenovo,356004,0.015892906584419716,22400182,935510690,2020,4,karnataka
Others,1463101,0.0653164782321858,22400182,935510690,2020,4,karnataka
Xiaomi,6173033,0.2561867546221272,24095832,1084917385,2021,1,karnataka
Samsung,4808995,0.1995778772029951,24095832,1084917385,2021,1,karnataka
Vivo,4760972,0.1975848769197926,24095832,1084917385,2021,1,karnataka
Oppo,2840533,0.11788482755025849,24095832,1084917385,2021,1,karnataka
Realme,932695,0.038707731694012475,24095832,1084917385,2021,1,karnataka
Apple,874661,0.036299265366724,24095832,1084917385,2021,1,karnataka
OnePlus,736433,0.030562671585691665,24095832,1084917385,2021,1,karnataka
Motorola,644344,0.02674089029173178,24095832,1084917385,2021,1,karnataka
Huawei,430094,0.01784931103437308,24095832,1084917385,2021,1,karnataka
Lenovo,358120,0.014862321417247597,24095832,1084917385,2021,1,karnataka
Others,1535952,0.06374347231504603,24095832,1084917385,2021,1,karnataka
Xiaomi,6567268,0.2550294021328784,25751023,1051089714,2021,2,karnataka
Vivo,5226819,0.20297519830571392,25751023,1051089714,2021,2,karnataka
Samsung,5073030,0.19700304721874545,25751023,1051089714,2021,2,karnataka
Oppo,3067347,0.11911553960399943,25751023,1051089714,2021,2,karnataka
Realme,1108812,0.043058949541538605,25751023,1051089714,2021,2,karnataka
Apple,931735,0.03618244603330904,25751023,1051089714,2021,2,karnataka
OnePlus,794419,0.03084999768747051,25751023,1051089714,2021,2,karnataka
Motorola,635937,0.024695601413582676,25751023,1051089714,2021,2,karnataka
Huawei,423934,0.016462802273913547,25751023,1051089714,2021,2,karnataka
Lenovo,343779,0.013350110401439198,25751023,1051089714,2021,2,karnataka
Others,1577943,0.06127690538740927,25751023,1051089714,2021,2,karnataka
Xiaomi,6973776,0.25254291982381105,27614221,1366781087,2021,3,karnataka
Vivo,5824764,0.21093348966824013,27614221,1366781087,2021,3,karnataka
Samsung,5266120,0.19070318876639686,27614221,1366781087,2021,3,karnataka
Oppo,3352923,0.121420155216401,27614221,1366781087,2021,3,karnataka
Realme,1315961,0.04765519186653862,27614221,1366781087,2021,3,karnataka
Apple,999896,0.03620945888714369,27614221,1366781087,2021,3,karnataka
OnePlus,906742,0.03283605211966689,27614221,1366781087,2021,3,karnataka
Motorola,618317,0.02239125268100085,27614221,1366781087,2021,3,karnataka
Huawei,423894,0.015350568824664654,27614221,1366781087,2021,3,karnataka
Lenovo,322124,0.01166514891004892,27614221,1366781087,2021,3,karnataka
Others,1609704,0.0582925732360873,27614221,1366781087,2021,3,karnataka
Xiaomi,7306532,0.248018323098655,29459646,1941558513,2021,4,karnataka
Vivo,6391484,0.21695725739542152,29459646,1941558513,2021,4,karnataka
Samsung,5458878,0.18530018996154943,29459646,1941558513,2021,4,karnataka
Oppo,3645496,0.12374541092584751,29459646,1941558513,2021,4,karnataka
Realme,1586292,0.05384626821381357,29459646,1941558513,2021,4,karnataka
Apple,1120969,0.03805100034128041,29459646,1941558513,2021,4,karnataka
OnePlus,1018047,0.03455733989471564,29459646,1941558513,2021,4,karnataka
Motorola,606099,0.020573872476268046,29459646,1941558513,2021,4,karnataka
Huawei,403084,0.01368258125029744,29459646,1941558513,2021,4,karnataka
Lenovo,295548,0.010032299777125631,29459646,1941558513,2021,4,karnataka
Others,1627217,0.05523545666502578,29459646,1941558513,2021,4,karnataka
Xiaomi,202313,0.2579917468349265,784184,0,2018,1,kerala
Samsung,163022,0.2078874345816798,784184,0,2018,1,kerala
Apple,60282,0.07687226467257685,784184,0,2018,1,kerala
Oppo,59417,0.07576920722687533,784184,0,2018,1,kerala
Vivo,56537,0.07209659977760322,784184,0,2018,1,kerala
Realme,36851,0.04699279760872448,784184,0,2018,1,kerala
Huawei,36819,0.046951990859288126,784184,0,2018,1,kerala
OnePlus,34552,0.044061087703906224,784184,0,2018,1,kerala
Lenovo,25828,0.03293614763881946,784184,0,2018,1,kerala
Motorola,24841,0.03167751446089183,784184,0,2018,1,kerala
Others,83722,0.10676320863470819,784184,0,2018,1,kerala
Xiaomi,275516,0.2583155429421135,1066587,0,2018,2,kerala
Samsung,221630,0.20779364458783015,1066587,0,2018,2,kerala
Oppo,85046,0.07973658032584309,1066587,0,2018,2,kerala
Vivo,82708,0.07754454160795135,1066587,0,2018,2,kerala
Apple,78756,0.07383926487009498,1066587,0,2018,2,kerala
Huawei,50881,0.047704500429875854,1066587,0,2018,2,kerala
Realme,49568,0.04647347098736437,1066587,0,2018,2,kerala
OnePlus,43088,0.04039801722691164,1066587,0,2018,2,kerala
Lenovo,34031,0.03190644551264923,1066587,0,2018,2,kerala
Motorola,33926,0.031808000660049296,1066587,0,2018,2,kerala
Others,111437,0.10447999084931656,1066587,0,2018,2,kerala
Xiaomi,347221,0.2576591832282327,1347598,0,2018,3,kerala
Samsung,278349,0.20655195392097644,1347598,0,2018,3,kerala
Vivo,114342,0.0848487456941907,1347598,0,2018,3,kerala
Oppo,113855,0.08448736195809135,1347598,0,2018,3,kerala
Apple,93612,0.06946581992552675,1347598,0,2018,3,kerala
Huawei,69424,0.051516847012239554,1347598,0,2018,3,kerala
Realme,63176,0.04688044951090756,1347598,0,2018,3,kerala
OnePlus,52471,0.03893668586625982,1347598,0,2018,3,kerala
Motorola,43126,0.03200212526287513,1347598,0,2018,3,kerala
Lenovo,40146,0.029790783304813453,1347598,0,2018,3,kerala
Others,131876,0.09786004431588649,1347598,0,2018,3,kerala
Xiaomi,453011,0.25778426996470777,1757326,0,2018,4,kerala
Samsung,360358,0.20506041565423833,1757326,0,2018,4,kerala
Vivo,159235,0.09061210042985764,1757326,0,2018,4,kerala
Oppo,155311,0.08837916243201319,1757326,0,2018,4,kerala
Apple,119247,0.06785707375865377,1757326,0,2018,4,kerala
Huawei,94927,0.054017865780168275,1757326,0,2018,4,kerala
Realme,82116,0.04672781259709354,1757326,0,2018,4,kerala
OnePlus,62694,0.03567579379124875,1757326,0,2018,4,kerala
Motorola,55176,0.031397703101188966,1757326,0,2018,4,kerala
Lenovo,51340,0.029214841184845613,1757326,0,2018,4,kerala
Others,163911,0.09327296130598421,1757326,0,2018,4,kerala
Xiaomi,548894,0.2568977976471293,2136624,0,2019,1,kerala
Samsung,438229,0.2051034716449876,2136624,0,2019,1,kerala
Vivo,202577,0.09481172166932507,2136624,0,2019,1,kerala
Oppo,195876,0.09167546559432076,2136624,0,2019,1,kerala
Apple,141765,0.06634999887673264,2136624,0,2019,1,kerala
Huawei,121756,0.05698522528999019,2136624,0,2019,1,kerala
Realme,98968,0.0463198017058687,2136624,0,2019,1,kerala
OnePlus,72822,0.03408273987374475,2136624,0,2019,1,kerala
Motorola,63627,0.029779221800372926,2136624,0,2019,1,kerala
Lenovo,58335,0.027302417271358927,2136624,0,2019,1,kerala
Others,193775,0.09069213862616914,2136624,0,2019,1,kerala
Xiaomi,646056,0.2533387029163188,2550167,8673220,2019,2,kerala
Samsung,526625,0.2065060837192231,2550167,8673220,2019,2,kerala
Vivo,249735,0.09792888073604591,2550167,8673220,2019,2,kerala
Oppo,241558,0.09472242406085563,2550167,8673220,2019,2,kerala
Apple,164485,0.0644996974707931,2550167,8673220,2019,2,kerala
Huawei,150573,0.05904436846684943,2550167,8673220,2019,2,kerala
Realme,116766,0.04578758959707345,2550167,8673220,2019,2,kerala
OnePlus,79737,0.03126736405890281,2550167,8673220,2019,2,kerala
Motorola,74622,0.029261613062987638,2550167,8673220,2019,2,kerala
Lenovo,70249,0.02754682340411432,2550167,8673220,2019,2,kerala
Others,229761,0.09009645250683583,2550167,8673220,2019,2,kerala
Xiaomi,747507,0.2499218479131972,2990963,31471694,2019,3,kerala
Samsung,622999,0.208293783640921,2990963,31471694,2019,3,kerala
Vivo,304898,0.10193974315295776,2990963,31471694,2019,3,kerala
Oppo,292609,0.09783103301511921,2990963,31471694,2019,3,kerala
Apple,189074,0.06321509159424574,2990963,31471694,2019,3,kerala
Huawei,183186,0.06124649485801061,2990963,31471694,2019,3,kerala
Realme,138602,0.04634025897344768,2990963,31471694,2019,3,kerala
OnePlus,87906,0.02939053408551025,2990963,31471694,2019,3,kerala
Motorola,82456,0.027568378478770885,2990963,31471694,2019,3,kerala
Lenovo,75786,0.02533832748850454,2990963,31471694,2019,3,kerala
Others,265940,0.08891450679931513,2990963,31471694,2019,3,kerala
Xiaomi,865305,0.24695214355961778,3503938,40046033,2019,4,kerala
Samsung,732411,0.20902510261311702,3503938,40046033,2019,4,kerala
Vivo,370217,0.10565740603857716,3503938,40046033,2019,4,kerala
Oppo,354067,0.10104830622003015,3503938,40046033,2019,4,kerala
Huawei,219873,0.06275025414262467,3503938,40046033,2019,4,kerala
Apple,216607,0.06181816002452098,3503938,40046033,2019,4,kerala
Realme,169629,0.048410959326335115,3503938,40046033,2019,4,kerala
OnePlus,96332,0.027492495586394508,3503938,40046033,2019,4,kerala
Motorola,92194,0.026311538617407045,3503938,40046033,2019,4,kerala
Lenovo,84283,0.024053793189263054,3503938,40046033,2019,4,kerala
Others,303020,0.08647984068211252,3503938,40046033,2019,4,kerala
Xiaomi,990472,0.2428629856048428,4078316,46396398,2020,1,kerala
Samsung,858444,0.21048981981778753,4078316,46396398,2020,1,kerala
Vivo,448326,0.10992919626630207,4078316,46396398,2020,1,kerala
Oppo,423226,0.10377469524185963,4078316,46396398,2020,1,kerala
Huawei,259148,0.0635428936845502,4078316,46396398,2020,1,kerala
Apple,248003,0.06081014811015135,4078316,46396398,2020,1,kerala
Realme,202442,0.04963862535419031,4078316,46396398,2020,1,kerala
OnePlus,103907,0.025477917846483695,4078316,46396398,2020,1,kerala
Motorola,100697,0.024690828273238267,4078316,46396398,2020,1,kerala
Lenovo,96507,0.023663443440871183,4078316,46396398,2020,1,kerala
Others,347144,0.08511944635972299,4078316,46396398,2020,1,kerala
Xiaomi,1124154,0.23772279229342308,4728844,45832953,2020,2,kerala
Samsung,1009812,0.2135430984824198,4728844,45832953,2020,2,kerala
Vivo,545130,0.11527764502275821,4728844,45832953,2020,2,kerala
Oppo,505563,0.10691048383072058,4728844,45832953,2020,2,kerala
Huawei,303050,0.06408542975830879,4728844,45832953,2020,2,kerala
Apple,274565,0.05806175885692148,4728844,45832953,2020,2,kerala
Realme,235063,0.04970834309611397,4728844,45832953,2020,2,kerala
Motorola,111798,0.023641718779473377,4728844,45832953,2020,2,kerala
Lenovo,109268,0.02310670430236227,4728844,45832953,2020,2,kerala
OnePlus,109047,0.023059969836179837,4728844,45832953,2020,2,kerala
Others,401394,0.0848820557413186,4728844,45832953,2020,2,kerala
Xiaomi,1299988,0.2328767712233309,5582300,64309022,2020,3,kerala
Samsung,1205428,0.21593751679415293,5582300,64309022,2020,3,kerala
Vivo,688186,0.12328001003170735,5582300,64309022,2020,3,kerala
Oppo,608874,0.10907224620676065,5582300,64309022,2020,3,kerala
Huawei,356331,0.06383229134944378,5582300,64309022,2020,3,kerala
Apple,315220,0.05646776418322197,5582300,64309022,2020,3,kerala
Realme,282157,0.05054493667484729,5582300,64309022,2020,3,kerala
Lenovo,126302,0.022625441126417428,5582300,64309022,2020,3,kerala
Motorola,124372,0.02227970549773391,5582300,64309022,2020,3,kerala
OnePlus,117670,0.021079125091808038,5582300,64309022,2020,3,kerala
Others,457772,0.08200419182057575,5582300,64309022,2020,3,kerala
Xiaomi,1466789,0.22964618597065461,6387169,91415273,2020,4,kerala
Samsung,1399186,0.21906199757670416,6387169,91415273,2020,4,kerala
Vivo,811546,0.12705879553210506,6387169,91415273,2020,4,kerala
Oppo,707082,0.11070350573156902,6387169,91415273,2020,4,kerala
Huawei,402396,0.06300068152259632,6387169,91415273,2020,4,kerala
Apple,364712,0.05710072803772689,6387169,91415273,2020,4,kerala
Realme,332456,0.05205060332676339,6387169,91415273,2020,4,kerala
Lenovo,139386,0.021822813831918336,6387169,91415273,2020,4,kerala
Motorola,134213,0.02101290884897519,6387169,91415273,2020,4,kerala
OnePlus,127085,0.019896921468650665,6387169,91415273,2020,4,kerala
Others,502318,0.07864485815233635,6387169,91415273,2020,4,kerala
Xiaomi,1589645,0.22915641659445665,6936943,108918733,2021,1,kerala
Samsung,1517006,0.21868508938303227,6936943,108918733,2021,1,kerala
Vivo,906705,0.13070671043426477,6936943,108918733,2021,1,kerala
Oppo,775012,0.11172241144261962,6936943,108918733,2021,1,kerala
Huawei,426164,0.061433977473939166,6936943,108918733,2021,1,kerala
